policy_id,period_month,earned_premium
292,2021-09,28.28
292,2021-10,28.28
292,2021-11,28.28
292,2021-12,28.28
292,2022-01,28.28
292,2022-02,28.28
292,2022-03,28.28
292,2022-04,28.28
292,2022-05,28.28
292,2022-06,28.28
292,2022-07,28.28
292,2022-08,28.28
292,2022-09,28.28
292,2022-10,28.28
292,2022-11,28.28
292,2022-12,28.28
292,2023-01,28.28
292,2023-02,28.28
292,2023-03,28.28
292,2023-04,28.28
292,2023-05,28.28
292,2023-06,28.28
292,2023-07,28.28
292,2023-08,28.28
292,2023-09,28.28
292,2023-10,28.28
292,2023-11,28.28
292,2023-12,28.28
292,2024-01,28.28
292,2024-02,28.28
292,2024-03,28.28
292,2024-04,28.28
292,2024-05,28.28
292,2024-06,28.28
292,2024-07,28.28
293,2023-04,35.99
293,2023-05,35.99
293,2023-06,35.99
293,2023-07,35.99
293,2023-08,35.99
293,2023-09,35.99
293,2023-10,35.99
293,2023-11,35.99
293,2023-12,35.99
293,2024-01,35.99
293,2024-02,35.99
293,2024-03,35.99
293,2024-04,35.99
293,2024-05,35.99
293,2024-06,35.99
293,2024-07,35.99
293,2024-08,35.99
293,2024-09,35.99
293,2024-10,35.99
293,2024-11,35.99
293,2024-12,35.99
293,2025-01,35.99
293,2025-02,35.99
293,2025-03,35.99
293,2025-04,35.99
293,2025-05,35.99
293,2025-06,35.99
293,2025-07,35.99
293,2025-08,35.99
293,2025-09,35.99
294,2021-02,38.74
294,2021-03,38.74
294,2021-04,38.74
294,2021-05,38.74
294,2021-06,38.74
294,2021-07,38.74
294,2021-08,38.74
294,2021-09,38.74
294,2021-10,38.74
294,2021-11,38.74
294,2021-12,38.74
294,2022-01,38.74
294,2022-02,38.74
294,2022-03,38.74
294,2022-04,38.74
294,2022-05,38.74
294,2022-06,38.74
294,2022-07,38.74
294,2022-08,38.74
294,2022-09,38.74
294,2022-10,38.74
294,2022-11,38.74
294,2022-12,38.74
294,2023-01,38.74
294,2023-02,38.74
294,2023-03,38.74
294,2023-04,38.74
294,2023-05,38.74
294,2023-06,38.74
294,2023-07,38.74
294,2023-08,38.74
294,2023-09,38.74
294,2023-10,38.74
294,2023-11,38.74
294,2023-12,38.74
294,2024-01,38.74
294,2024-02,38.74
294,2024-03,38.74
294,2024-04,38.74
294,2024-05,38.74
294,2024-06,38.74
294,2024-07,38.74
294,2024-08,38.74
294,2024-09,38.74
294,2024-10,38.74
294,2024-11,38.74
294,2024-12,38.74
294,2025-01,38.74
294,2025-02,38.74
294,2025-03,38.74
294,2025-04,38.74
294,2025-05,38.74
294,2025-06,38.74
295,2023-01,36.18
295,2023-02,36.18
295,2023-03,36.18
295,2023-04,36.18
295,2023-05,36.18
295,2023-06,36.18
295,2023-07,36.18
295,2023-08,36.18
295,2023-09,36.18
295,2023-10,36.18
295,2023-11,36.18
295,2023-12,36.18
295,2024-01,36.18
295,2024-02,36.18
295,2024-03,36.18
295,2024-04,36.18
295,2024-05,36.18
295,2024-06,36.18
295,2024-07,36.18
295,2024-08,36.18
295,2024-09,36.18
295,2024-10,36.18
295,2024-11,36.18
295,2024-12,36.18
295,2025-01,36.18
295,2025-02,36.18
295,2025-03,36.18
295,2025-04,36.18
295,2025-05,36.18
295,2025-06,36.18
295,2025-07,36.18
295,2025-08,36.18
295,2025-09,36.18
296,2022-12,16.67
296,2023-01,16.67
296,2023-02,16.67
296,2023-03,16.67
296,2023-04,16.67
296,2023-05,16.67
296,2023-06,16.67
296,2023-07,16.67
296,2023-08,16.67
296,2023-09,16.67
296,2023-10,16.67
296,2023-11,16.67
296,2023-12,16.67
296,2024-01,16.67
296,2024-02,16.67
296,2024-03,16.67
296,2024-04,16.67
296,2024-05,16.67
296,2024-06,16.67
296,2024-07,16.67
296,2024-08,16.67
296,2024-09,16.67
296,2024-10,16.67
296,2024-11,16.67
296,2024-12,16.67
296,2025-01,16.67
296,2025-02,16.67
296,2025-03,16.67
296,2025-04,16.67
296,2025-05,16.67
296,2025-06,16.67
296,2025-07,16.67
296,2025-08,16.67
296,2025-09,16.67
297,2022-07,10.0
297,2022-08,10.0
297,2022-09,10.0
297,2022-10,10.0
297,2022-11,10.0
297,2022-12,10.0
297,2023-01,10.0
297,2023-02,10.0
297,2023-03,10.0
297,2023-04,10.0
297,2023-05,10.0
297,2023-06,10.0
297,2023-07,10.0
297,2023-08,10.0
297,2023-09,10.0
297,2023-10,10.0
297,2023-11,10.0
297,2023-12,10.0
297,2024-01,10.0
297,2024-02,10.0
297,2024-03,10.0
297,2024-04,10.0
297,2024-05,10.0
297,2024-06,10.0
297,2024-07,10.0
297,2024-08,10.0
297,2024-09,10.0
297,2024-10,10.0
297,2024-11,10.0
297,2024-12,10.0
297,2025-01,10.0
297,2025-02,10.0
298,2025-01,31.17
298,2025-02,31.17
298,2025-03,31.17
298,2025-04,31.17
298,2025-05,31.17
298,2025-06,31.17
298,2025-07,31.17
298,2025-08,31.17
298,2025-09,31.17
299,2025-09,37.46
300,2023-11,6.67
300,2023-12,6.67
300,2024-01,6.67
300,2024-02,6.67
300,2024-03,6.67
300,2024-04,6.67
300,2024-05,6.67
300,2024-06,6.67
300,2024-07,6.67
300,2024-08,6.67
300,2024-09,6.67
300,2024-10,6.67
300,2024-11,6.67
300,2024-12,6.67
300,2025-01,6.67
300,2025-02,6.67
300,2025-03,6.67
300,2025-04,6.67
300,2025-05,6.67
300,2025-06,6.67
300,2025-07,6.67
300,2025-08,6.67
300,2025-09,6.67
301,2024-02,29.99
301,2024-03,29.99
301,2024-04,29.99
301,2024-05,29.99
301,2024-06,29.99
301,2024-07,29.99
301,2024-08,29.99
301,2024-09,29.99
301,2024-10,29.99
301,2024-11,29.99
301,2024-12,29.99
301,2025-01,29.99
301,2025-02,29.99
301,2025-03,29.99
301,2025-04,29.99
301,2025-05,29.99
301,2025-06,29.99
301,2025-07,29.99
301,2025-08,29.99
301,2025-09,29.99
302,2024-04,34.91
302,2024-05,34.91
302,2024-06,34.91
302,2024-07,34.91
302,2024-08,34.91
302,2024-09,34.91
302,2024-10,34.91
302,2024-11,34.91
302,2024-12,34.91
302,2025-01,34.91
302,2025-02,34.91
302,2025-03,34.91
302,2025-04,34.91
302,2025-05,34.91
302,2025-06,34.91
302,2025-07,34.91
302,2025-08,34.91
302,2025-09,34.91
303,2025-07,42.16
303,2025-08,42.16
303,2025-09,42.16
304,2024-08,46.08
304,2024-09,46.08
304,2024-10,46.08
304,2024-11,46.08
304,2024-12,46.08
304,2025-01,46.08
304,2025-02,46.08
304,2025-03,46.08
304,2025-04,46.08
304,2025-05,46.08
304,2025-06,46.08
304,2025-07,46.08
304,2025-08,46.08
304,2025-09,46.08
305,2024-06,35.02
305,2024-07,35.02
305,2024-08,35.02
305,2024-09,35.02
305,2024-10,35.02
305,2024-11,35.02
305,2024-12,35.02
305,2025-01,35.02
305,2025-02,35.02
305,2025-03,35.02
305,2025-04,35.02
305,2025-05,35.02
305,2025-06,35.02
305,2025-07,35.02
305,2025-08,35.02
305,2025-09,35.02
306,2024-05,26.55
306,2024-06,26.55
306,2024-07,26.55
306,2024-08,26.55
306,2024-09,26.55
306,2024-10,26.55
306,2024-11,26.55
306,2024-12,26.55
306,2025-01,26.55
306,2025-02,26.55
306,2025-03,26.55
306,2025-04,26.55
306,2025-05,26.55
306,2025-06,26.55
306,2025-07,26.55
306,2025-08,26.55
306,2025-09,26.55
307,2024-06,26.92
307,2024-07,26.92
307,2024-08,26.92
307,2024-09,26.92
307,2024-10,26.92
307,2024-11,26.92
307,2024-12,26.92
307,2025-01,26.92
307,2025-02,26.92
307,2025-03,26.92
307,2025-04,26.92
307,2025-05,26.92
307,2025-06,26.92
307,2025-07,26.92
307,2025-08,26.92
307,2025-09,26.92
308,2023-01,37.11
308,2023-02,37.11
308,2023-03,37.11
308,2023-04,37.11
308,2023-05,37.11
308,2023-06,37.11
308,2023-07,37.11
308,2023-08,37.11
308,2023-09,37.11
308,2023-10,37.11
308,2023-11,37.11
308,2023-12,37.11
308,2024-01,37.11
308,2024-02,37.11
308,2024-03,37.11
308,2024-04,37.11
308,2024-05,37.11
308,2024-06,37.11
308,2024-07,37.11
308,2024-08,37.11
308,2024-09,37.11
308,2024-10,37.11
308,2024-11,37.11
308,2024-12,37.11
308,2025-01,37.11
308,2025-02,37.11
308,2025-03,37.11
308,2025-04,37.11
308,2025-05,37.11
308,2025-06,37.11
308,2025-07,37.11
308,2025-08,37.11
308,2025-09,37.11
309,2024-05,10.0
309,2024-06,10.0
309,2024-07,10.0
309,2024-08,10.0
309,2024-09,10.0
309,2024-10,10.0
309,2024-11,10.0
309,2024-12,10.0
309,2025-01,10.0
309,2025-02,10.0
309,2025-03,10.0
309,2025-04,10.0
309,2025-05,10.0
309,2025-06,10.0
309,2025-07,10.0
309,2025-08,10.0
309,2025-09,10.0
310,2025-07,35.39
310,2025-08,35.39
310,2025-09,35.39
311,2024-10,29.3
311,2024-11,29.3
311,2024-12,29.3
311,2025-01,29.3
311,2025-02,29.3
311,2025-03,29.3
311,2025-04,29.3
311,2025-05,29.3
311,2025-06,29.3
311,2025-07,29.3
311,2025-08,29.3
311,2025-09,29.3
312,2023-06,29.32
312,2023-07,29.32
312,2023-08,29.32
312,2023-09,29.32
312,2023-10,29.32
312,2023-11,29.32
312,2023-12,29.32
312,2024-01,29.32
312,2024-02,29.32
312,2024-03,29.32
312,2024-04,29.32
312,2024-05,29.32
312,2024-06,29.32
312,2024-07,29.32
312,2024-08,29.32
312,2024-09,29.32
312,2024-10,29.32
312,2024-11,29.32
312,2024-12,29.32
312,2025-01,29.32
312,2025-02,29.32
312,2025-03,29.32
312,2025-04,29.32
312,2025-05,29.32
312,2025-06,29.32
312,2025-07,29.32
312,2025-08,29.32
312,2025-09,29.32
313,2024-09,41.31
313,2024-10,41.31
313,2024-11,41.31
313,2024-12,41.31
313,2025-01,41.31
313,2025-02,41.31
313,2025-03,41.31
314,2021-11,3.33
314,2021-12,3.33
314,2022-01,3.33
314,2022-02,3.33
314,2022-03,3.33
314,2022-04,3.33
314,2022-05,3.33
314,2022-06,3.33
314,2022-07,3.33
314,2022-08,3.33
314,2022-09,3.33
314,2022-10,3.33
314,2022-11,3.33
314,2022-12,3.33
314,2023-01,3.33
314,2023-02,3.33
314,2023-03,3.33
314,2023-04,3.33
314,2023-05,3.33
314,2023-06,3.33
314,2023-07,3.33
314,2023-08,3.33
314,2023-09,3.33
314,2023-10,3.33
314,2023-11,3.33
314,2023-12,3.33
314,2024-01,3.33
314,2024-02,3.33
314,2024-03,3.33
314,2024-04,3.33
315,2025-07,34.29
315,2025-08,34.29
315,2025-09,34.29
316,2024-02,40.39
316,2024-03,40.39
316,2024-04,40.39
316,2024-05,40.39
316,2024-06,40.39
316,2024-07,40.39
316,2024-08,40.39
317,2022-03,45.42
317,2022-04,45.42
317,2022-05,45.42
317,2022-06,45.42
317,2022-07,45.42
317,2022-08,45.42
317,2022-09,45.42
317,2022-10,45.42
317,2022-11,45.42
317,2022-12,45.42
317,2023-01,45.42
317,2023-02,45.42
317,2023-03,45.42
317,2023-04,45.42
317,2023-05,45.42
317,2023-06,45.42
317,2023-07,45.42
317,2023-08,45.42
317,2023-09,45.42
317,2023-10,45.42
317,2023-11,45.42
317,2023-12,45.42
317,2024-01,45.42
317,2024-02,45.42
317,2024-03,45.42
317,2024-04,45.42
317,2024-05,45.42
317,2024-06,45.42
317,2024-07,45.42
317,2024-08,45.42
317,2024-09,45.42
318,2024-02,36.86
318,2024-03,36.86
318,2024-04,36.86
318,2024-05,36.86
318,2024-06,36.86
318,2024-07,36.86
318,2024-08,36.86
318,2024-09,36.86
318,2024-10,36.86
318,2024-11,36.86
318,2024-12,36.86
318,2025-01,36.86
318,2025-02,36.86
318,2025-03,36.86
318,2025-04,36.86
318,2025-05,36.86
318,2025-06,36.86
318,2025-07,36.86
318,2025-08,36.86
318,2025-09,36.86
319,2021-08,44.25
319,2021-09,44.25
319,2021-10,44.25
319,2021-11,44.25
319,2021-12,44.25
319,2022-01,44.25
319,2022-02,44.25
319,2022-03,44.25
319,2022-04,44.25
319,2022-05,44.25
319,2022-06,44.25
319,2022-07,44.25
319,2022-08,44.25
319,2022-09,44.25
319,2022-10,44.25
319,2022-11,44.25
320,2023-08,28.5
320,2023-09,28.5
320,2023-10,28.5
320,2023-11,28.5
320,2023-12,28.5
320,2024-01,28.5
320,2024-02,28.5
320,2024-03,28.5
320,2024-04,28.5
320,2024-05,28.5
320,2024-06,28.5
320,2024-07,28.5
321,2025-05,29.4
321,2025-06,29.4
321,2025-07,29.4
321,2025-08,29.4
321,2025-09,29.4
322,2021-11,29.13
322,2021-12,29.13
322,2022-01,29.13
322,2022-02,29.13
322,2022-03,29.13
322,2022-04,29.13
322,2022-05,29.13
322,2022-06,29.13
322,2022-07,29.13
322,2022-08,29.13
322,2022-09,29.13
322,2022-10,29.13
322,2022-11,29.13
322,2022-12,29.13
322,2023-01,29.13
322,2023-02,29.13
322,2023-03,29.13
322,2023-04,29.13
322,2023-05,29.13
322,2023-06,29.13
322,2023-07,29.13
322,2023-08,29.13
322,2023-09,29.13
322,2023-10,29.13
322,2023-11,29.13
322,2023-12,29.13
322,2024-01,29.13
322,2024-02,29.13
322,2024-03,29.13
322,2024-04,29.13
322,2024-05,29.13
322,2024-06,29.13
322,2024-07,29.13
322,2024-08,29.13
322,2024-09,29.13
322,2024-10,29.13
322,2024-11,29.13
322,2024-12,29.13
322,2025-01,29.13
322,2025-02,29.13
322,2025-03,29.13
322,2025-04,29.13
322,2025-05,29.13
322,2025-06,29.13
322,2025-07,29.13
322,2025-08,29.13
322,2025-09,29.13
323,2024-01,38.91
323,2024-02,38.91
323,2024-03,38.91
323,2024-04,38.91
323,2024-05,38.91
323,2024-06,38.91
323,2024-07,38.91
323,2024-08,38.91
323,2024-09,38.91
323,2024-10,38.91
323,2024-11,38.91
323,2024-12,38.91
323,2025-01,38.91
323,2025-02,38.91
323,2025-03,38.91
323,2025-04,38.91
323,2025-05,38.91
324,2025-03,29.26
324,2025-04,29.26
324,2025-05,29.26
324,2025-06,29.26
324,2025-07,29.26
324,2025-08,29.26
324,2025-09,29.26
325,2021-10,3.33
325,2021-11,3.33
325,2021-12,3.33
325,2022-01,3.33
325,2022-02,3.33
325,2022-03,3.33
325,2022-04,3.33
325,2022-05,3.33
325,2022-06,3.33
325,2022-07,3.33
325,2022-08,3.33
325,2022-09,3.33
325,2022-10,3.33
325,2022-11,3.33
325,2022-12,3.33
325,2023-01,3.33
325,2023-02,3.33
325,2023-03,3.33
325,2023-04,3.33
325,2023-05,3.33
325,2023-06,3.33
326,2024-02,25.82
326,2024-03,25.82
326,2024-04,25.82
326,2024-05,25.82
326,2024-06,25.82
326,2024-07,25.82
326,2024-08,25.82
326,2024-09,25.82
326,2024-10,25.82
326,2024-11,25.82
326,2024-12,25.82
326,2025-01,25.82
326,2025-02,25.82
326,2025-03,25.82
326,2025-04,25.82
326,2025-05,25.82
326,2025-06,25.82
326,2025-07,25.82
326,2025-08,25.82
326,2025-09,25.82
327,2022-10,35.59
327,2022-11,35.59
327,2022-12,35.59
327,2023-01,35.59
327,2023-02,35.59
327,2023-03,35.59
327,2023-04,35.59
327,2023-05,35.59
327,2023-06,35.59
327,2023-07,35.59
327,2023-08,35.59
327,2023-09,35.59
327,2023-10,35.59
327,2023-11,35.59
327,2023-12,35.59
327,2024-01,35.59
327,2024-02,35.59
327,2024-03,35.59
327,2024-04,35.59
327,2024-05,35.59
327,2024-06,35.59
327,2024-07,35.59
327,2024-08,35.59
327,2024-09,35.59
327,2024-10,35.59
327,2024-11,35.59
327,2024-12,35.59
327,2025-01,35.59
327,2025-02,35.59
328,2025-05,29.84
328,2025-06,29.84
328,2025-07,29.84
328,2025-08,29.84
328,2025-09,29.84
329,2023-03,42.55
329,2023-04,42.55
329,2023-05,42.55
329,2023-06,42.55
329,2023-07,42.55
329,2023-08,42.55
329,2023-09,42.55
329,2023-10,42.55
329,2023-11,42.55
329,2023-12,42.55
329,2024-01,42.55
329,2024-02,42.55
329,2024-03,42.55
329,2024-04,42.55
329,2024-05,42.55
329,2024-06,42.55
329,2024-07,42.55
329,2024-08,42.55
329,2024-09,42.55
329,2024-10,42.55
329,2024-11,42.55
329,2024-12,42.55
329,2025-01,42.55
329,2025-02,42.55
329,2025-03,42.55
329,2025-04,42.55
329,2025-05,42.55
329,2025-06,42.55
329,2025-07,42.55
329,2025-08,42.55
329,2025-09,42.55
330,2022-10,35.39
330,2022-11,35.39
330,2022-12,35.39
330,2023-01,35.39
330,2023-02,35.39
330,2023-03,35.39
330,2023-04,35.39
330,2023-05,35.39
330,2023-06,35.39
330,2023-07,35.39
330,2023-08,35.39
330,2023-09,35.39
330,2023-10,35.39
330,2023-11,35.39
330,2023-12,35.39
330,2024-01,35.39
330,2024-02,35.39
331,2021-07,31.55
331,2021-08,31.55
331,2021-09,31.55
331,2021-10,31.55
331,2021-11,31.55
331,2021-12,31.55
331,2022-01,31.55
331,2022-02,31.55
331,2022-03,31.55
331,2022-04,31.55
331,2022-05,31.55
331,2022-06,31.55
332,2022-04,31.32
332,2022-05,31.32
332,2022-06,31.32
332,2022-07,31.32
332,2022-08,31.32
332,2022-09,31.32
332,2022-10,31.32
332,2022-11,31.32
332,2022-12,31.32
332,2023-01,31.32
332,2023-02,31.32
332,2023-03,31.32
332,2023-04,31.32
332,2023-05,31.32
332,2023-06,31.32
332,2023-07,31.32
332,2023-08,31.32
332,2023-09,31.32
332,2023-10,31.32
332,2023-11,31.32
332,2023-12,31.32
332,2024-01,31.32
332,2024-02,31.32
332,2024-03,31.32
332,2024-04,31.32
332,2024-05,31.32
332,2024-06,31.32
332,2024-07,31.32
332,2024-08,31.32
332,2024-09,31.32
332,2024-10,31.32
332,2024-11,31.32
333,2022-06,35.04
333,2022-07,35.04
333,2022-08,35.04
333,2022-09,35.04
333,2022-10,35.04
333,2022-11,35.04
333,2022-12,35.04
333,2023-01,35.04
333,2023-02,35.04
333,2023-03,35.04
333,2023-04,35.04
333,2023-05,35.04
333,2023-06,35.04
333,2023-07,35.04
333,2023-08,35.04
333,2023-09,35.04
333,2023-10,35.04
333,2023-11,35.04
333,2023-12,35.04
333,2024-01,35.04
333,2024-02,35.04
333,2024-03,35.04
333,2024-04,35.04
333,2024-05,35.04
333,2024-06,35.04
333,2024-07,35.04
333,2024-08,35.04
333,2024-09,35.04
333,2024-10,35.04
333,2024-11,35.04
333,2024-12,35.04
333,2025-01,35.04
333,2025-02,35.04
333,2025-03,35.04
333,2025-04,35.04
333,2025-05,35.04
333,2025-06,35.04
333,2025-07,35.04
333,2025-08,35.04
333,2025-09,35.04
334,2022-11,33.61
334,2022-12,33.61
334,2023-01,33.61
334,2023-02,33.61
334,2023-03,33.61
334,2023-04,33.61
334,2023-05,33.61
334,2023-06,33.61
334,2023-07,33.61
334,2023-08,33.61
334,2023-09,33.61
334,2023-10,33.61
334,2023-11,33.61
334,2023-12,33.61
334,2024-01,33.61
334,2024-02,33.61
334,2024-03,33.61
334,2024-04,33.61
334,2024-05,33.61
334,2024-06,33.61
334,2024-07,33.61
334,2024-08,33.61
334,2024-09,33.61
334,2024-10,33.61
334,2024-11,33.61
334,2024-12,33.61
334,2025-01,33.61
334,2025-02,33.61
334,2025-03,33.61
334,2025-04,33.61
334,2025-05,33.61
334,2025-06,33.61
334,2025-07,33.61
334,2025-08,33.61
334,2025-09,33.61
335,2021-09,33.51
335,2021-10,33.51
335,2021-11,33.51
335,2021-12,33.51
335,2022-01,33.51
335,2022-02,33.51
335,2022-03,33.51
335,2022-04,33.51
335,2022-05,33.51
335,2022-06,33.51
335,2022-07,33.51
335,2022-08,33.51
335,2022-09,33.51
335,2022-10,33.51
335,2022-11,33.51
335,2022-12,33.51
335,2023-01,33.51
335,2023-02,33.51
335,2023-03,33.51
335,2023-04,33.51
335,2023-05,33.51
335,2023-06,33.51
335,2023-07,33.51
335,2023-08,33.51
335,2023-09,33.51
335,2023-10,33.51
335,2023-11,33.51
335,2023-12,33.51
335,2024-01,33.51
335,2024-02,33.51
336,2024-02,29.35
336,2024-03,29.35
336,2024-04,29.35
336,2024-05,29.35
336,2024-06,29.35
336,2024-07,29.35
336,2024-08,29.35
337,2021-07,10.0
337,2021-08,10.0
337,2021-09,10.0
337,2021-10,10.0
337,2021-11,10.0
337,2021-12,10.0
337,2022-01,10.0
337,2022-02,10.0
337,2022-03,10.0
337,2022-04,10.0
337,2022-05,10.0
337,2022-06,10.0
337,2022-07,10.0
337,2022-08,10.0
337,2022-09,10.0
337,2022-10,10.0
337,2022-11,10.0
337,2022-12,10.0
337,2023-01,10.0
337,2023-02,10.0
337,2023-03,10.0
337,2023-04,10.0
337,2023-05,10.0
337,2023-06,10.0
337,2023-07,10.0
337,2023-08,10.0
337,2023-09,10.0
337,2023-10,10.0
337,2023-11,10.0
337,2023-12,10.0
337,2024-01,10.0
337,2024-02,10.0
337,2024-03,10.0
337,2024-04,10.0
337,2024-05,10.0
337,2024-06,10.0
337,2024-07,10.0
337,2024-08,10.0
337,2024-09,10.0
337,2024-10,10.0
337,2024-11,10.0
337,2024-12,10.0
337,2025-01,10.0
337,2025-02,10.0
337,2025-03,10.0
337,2025-04,10.0
337,2025-05,10.0
337,2025-06,10.0
337,2025-07,10.0
337,2025-08,10.0
337,2025-09,10.0
338,2021-09,31.83
338,2021-10,31.83
338,2021-11,31.83
338,2021-12,31.83
338,2022-01,31.83
338,2022-02,31.83
338,2022-03,31.83
338,2022-04,31.83
338,2022-05,31.83
338,2022-06,31.83
338,2022-07,31.83
338,2022-08,31.83
338,2022-09,31.83
338,2022-10,31.83
338,2022-11,31.83
338,2022-12,31.83
338,2023-01,31.83
338,2023-02,31.83
338,2023-03,31.83
338,2023-04,31.83
338,2023-05,31.83
338,2023-06,31.83
338,2023-07,31.83
338,2023-08,31.83
338,2023-09,31.83
338,2023-10,31.83
338,2023-11,31.83
338,2023-12,31.83
339,2025-05,16.67
339,2025-06,16.67
339,2025-07,16.67
339,2025-08,16.67
339,2025-09,16.67
340,2023-04,34.03
340,2023-05,34.03
340,2023-06,34.03
340,2023-07,34.03
340,2023-08,34.03
340,2023-09,34.03
340,2023-10,34.03
340,2023-11,34.03
340,2023-12,34.03
340,2024-01,34.03
340,2024-02,34.03
340,2024-03,34.03
340,2024-04,34.03
340,2024-05,34.03
340,2024-06,34.03
340,2024-07,34.03
340,2024-08,34.03
340,2024-09,34.03
340,2024-10,34.03
340,2024-11,34.03
340,2024-12,34.03
340,2025-01,34.03
340,2025-02,34.03
340,2025-03,34.03
340,2025-04,34.03
340,2025-05,34.03
340,2025-06,34.03
340,2025-07,34.03
340,2025-08,34.03
340,2025-09,34.03
341,2022-10,42.48
341,2022-11,42.48
341,2022-12,42.48
341,2023-01,42.48
341,2023-02,42.48
341,2023-03,42.48
341,2023-04,42.48
341,2023-05,42.48
341,2023-06,42.48
341,2023-07,42.48
341,2023-08,42.48
341,2023-09,42.48
341,2023-10,42.48
342,2021-01,10.0
342,2021-02,10.0
342,2021-03,10.0
342,2021-04,10.0
342,2021-05,10.0
342,2021-06,10.0
342,2021-07,10.0
342,2021-08,10.0
342,2021-09,10.0
342,2021-10,10.0
342,2021-11,10.0
342,2021-12,10.0
342,2022-01,10.0
342,2022-02,10.0
342,2022-03,10.0
342,2022-04,10.0
342,2022-05,10.0
342,2022-06,10.0
342,2022-07,10.0
342,2022-08,10.0
342,2022-09,10.0
342,2022-10,10.0
342,2022-11,10.0
342,2022-12,10.0
342,2023-01,10.0
342,2023-02,10.0
342,2023-03,10.0
342,2023-04,10.0
342,2023-05,10.0
342,2023-06,10.0
342,2023-07,10.0
342,2023-08,10.0
342,2023-09,10.0
342,2023-10,10.0
342,2023-11,10.0
342,2023-12,10.0
342,2024-01,10.0
342,2024-02,10.0
342,2024-03,10.0
342,2024-04,10.0
342,2024-05,10.0
342,2024-06,10.0
342,2024-07,10.0
342,2024-08,10.0
342,2024-09,10.0
342,2024-10,10.0
342,2024-11,10.0
342,2024-12,10.0
342,2025-01,10.0
342,2025-02,10.0
343,2022-06,32.04
343,2022-07,32.04
343,2022-08,32.04
343,2022-09,32.04
343,2022-10,32.04
343,2022-11,32.04
343,2022-12,32.04
343,2023-01,32.04
343,2023-02,32.04
343,2023-03,32.04
343,2023-04,32.04
343,2023-05,32.04
343,2023-06,32.04
343,2023-07,32.04
343,2023-08,32.04
343,2023-09,32.04
343,2023-10,32.04
343,2023-11,32.04
343,2023-12,32.04
343,2024-01,32.04
343,2024-02,32.04
343,2024-03,32.04
343,2024-04,32.04
344,2021-01,40.09
344,2021-02,40.09
344,2021-03,40.09
344,2021-04,40.09
344,2021-05,40.09
344,2021-06,40.09
344,2021-07,40.09
344,2021-08,40.09
344,2021-09,40.09
344,2021-10,40.09
344,2021-11,40.09
344,2021-12,40.09
344,2022-01,40.09
344,2022-02,40.09
344,2022-03,40.09
344,2022-04,40.09
344,2022-05,40.09
344,2022-06,40.09
344,2022-07,40.09
344,2022-08,40.09
344,2022-09,40.09
344,2022-10,40.09
344,2022-11,40.09
344,2022-12,40.09
344,2023-01,40.09
344,2023-02,40.09
344,2023-03,40.09
344,2023-04,40.09
344,2023-05,40.09
344,2023-06,40.09
344,2023-07,40.09
344,2023-08,40.09
345,2024-07,39.6
345,2024-08,39.6
345,2024-09,39.6
345,2024-10,39.6
345,2024-11,39.6
345,2024-12,39.6
345,2025-01,39.6
345,2025-02,39.6
345,2025-03,39.6
345,2025-04,39.6
345,2025-05,39.6
345,2025-06,39.6
345,2025-07,39.6
345,2025-08,39.6
345,2025-09,39.6
346,2023-03,36.96
346,2023-04,36.96
346,2023-05,36.96
346,2023-06,36.96
346,2023-07,36.96
346,2023-08,36.96
346,2023-09,36.96
346,2023-10,36.96
346,2023-11,36.96
346,2023-12,36.96
346,2024-01,36.96
346,2024-02,36.96
346,2024-03,36.96
346,2024-04,36.96
346,2024-05,36.96
346,2024-06,36.96
347,2025-04,31.78
347,2025-05,31.78
347,2025-06,31.78
347,2025-07,31.78
347,2025-08,31.78
347,2025-09,31.78
348,2024-10,41.72
348,2024-11,41.72
348,2024-12,41.72
348,2025-01,41.72
348,2025-02,41.72
348,2025-03,41.72
348,2025-04,41.72
348,2025-05,41.72
348,2025-06,41.72
348,2025-07,41.72
348,2025-08,41.72
349,2024-05,59.12
349,2024-06,59.12
349,2024-07,59.12
349,2024-08,59.12
349,2024-09,59.12
349,2024-10,59.12
349,2024-11,59.12
349,2024-12,59.12
349,2025-01,59.12
349,2025-02,59.12
349,2025-03,59.12
349,2025-04,59.12
349,2025-05,59.12
349,2025-06,59.12
349,2025-07,59.12
349,2025-08,59.12
349,2025-09,59.12
350,2025-09,35.33
351,2025-01,29.04
351,2025-02,29.04
351,2025-03,29.04
351,2025-04,29.04
351,2025-05,29.04
351,2025-06,29.04
351,2025-07,29.04
351,2025-08,29.04
351,2025-09,29.04
352,2023-06,34.53
352,2023-07,34.53
352,2023-08,34.53
352,2023-09,34.53
352,2023-10,34.53
352,2023-11,34.53
352,2023-12,34.53
352,2024-01,34.53
352,2024-02,34.53
352,2024-03,34.53
352,2024-04,34.53
352,2024-05,34.53
352,2024-06,34.53
352,2024-07,34.53
352,2024-08,34.53
352,2024-09,34.53
352,2024-10,34.53
352,2024-11,34.53
353,2025-04,26.64
353,2025-05,26.64
353,2025-06,26.64
353,2025-07,26.64
353,2025-08,26.64
353,2025-09,26.64
354,2022-10,34.87
354,2022-11,34.87
354,2022-12,34.87
354,2023-01,34.87
354,2023-02,34.87
